fdc_id,description,food_category,data_type,brand_owner,ingredients_text,dedup_key,calories,protein_g,carbs_g,fat_g,fiber_g,iron_mg,calcium_mg,vitamin_b12_mcg,vitamin_d_mcg,zinc_mg,sodium_mg,potassium_mg,magnesium_mg,omega3_g
169717,"Tapioca, pearl, dry",,SR Legacy,,,"tapioca, pearl, dry|",,,,,,,,,,,,,,
169772,"Taquitos, frozen, beef and cheese, oven-heated",,SR Legacy,,,"taquitos, frozen, beef and cheese, oven-heated|",,,,,,,,,,,,,,
169771,"Taquitos, frozen, chicken and cheese, oven-heated",,SR Legacy,,,"taquitos, frozen, chicken and cheese, oven-heated|",,,,,,,,,,,,,,
168488,"Taro leaves, cooked, steamed, without salt",,SR Legacy,,,"taro leaves, cooked, steamed, without salt|",,,,,,,,,,,,,,
168487,"Taro leaves, raw",,SR Legacy,,,"taro leaves, raw|",,,,,,,,,,,,,,
169309,"Taro shoots, cooked, without salt",,SR Legacy,,,"taro shoots, cooked, without salt|",,,,,,,,,,,,,,
168489,"Taro shoots, raw",,SR Legacy,,,"taro shoots, raw|",,,,,,,,,,,,,,
170543,"Taro, cooked, with salt",,SR Legacy,,,"taro, cooked, with salt|",,,,,,,,,,,,,,
168486,"Taro, cooked, without salt",,SR Legacy,,,"taro, cooked, without salt|",,,,,,,,,,,,,,
170544,"Taro, leaves, cooked, steamed, with salt",,SR Legacy,,,"taro, leaves, cooked, steamed, with salt|",,,,,,,,,,,,,,
169308,"Taro, raw",,SR Legacy,,,"taro, raw|",,,,,,,,,,,,,,
170135,"Taro, shoots, cooked, with salt",,SR Legacy,,,"taro, shoots, cooked, with salt|",,,,,,,,,,,,,,
170136,"Taro, tahitian, cooked, with salt",,SR Legacy,,,"taro, tahitian, cooked, with salt|",,,,,,,,,,,,,,
170455,"Taro, tahitian, cooked, without salt",,SR Legacy,,,"taro, tahitian, cooked, without salt|",,,,,,,,,,,,,,
169310,"Taro, tahitian, raw",,SR Legacy,,,"taro, tahitian, raw|",,,,,,,,,,,,,,
175069,"Tart, breakfast, low fat",,SR Legacy,,,"tart, breakfast, low fat|",,,,,,,,,,,,,,
169828,"Tea, herbal, brewed, Hohoysi (Hopi)",,SR Legacy,,,"tea, herbal, brewed, hohoysi (hopi)|",,,,,,,,,,,,,,
167620,"Tea, tundra, herb and laborador combination (Alaska Native)",,SR Legacy,,,"tea, tundra, herb and laborador combination (alaska native)|",,,,,,,,,,,,,,
168918,"Teff, cooked",,SR Legacy,,,"teff, cooked|",,,,,,,,,,,,,,
169747,"Teff, uncooked",,SR Legacy,,,"teff, uncooked|",,,,,,,,,,,,,,
174272,Tempeh,,SR Legacy,,,tempeh|,,,,,,,,,,,,,,
172467,"Tempeh, cooked",,SR Legacy,,,"tempeh, cooked|",,,,,,,,,,,,,,
169811,"Tennis Bread, plain (Apache)",,SR Legacy,,,"tennis bread, plain (apache)|",,,,,,,,,,,,,,
172940,"Thuringer, cervelat, summer sausage, beef, pork",,SR Legacy,,,"thuringer, cervelat, summer sausage, beef, pork|",,,,,,,,,,,,,,
173470,"Thyme, fresh",,SR Legacy,,,"thyme, fresh|",,,,,,,,,,,,,,
172801,"Toaster pastries, brown-sugar-cinnamon",,SR Legacy,,,"toaster pastries, brown-sugar-cinnamon|",,,,,,,,,,,,,,
175035,"Toaster pastries, fruit (includes apple, blueberry, cherry, strawberry)",,SR Legacy,,,"toaster pastries, fruit (includes apple, blueberry, cherry, strawberry)|",,,,,,,,,,,,,,
167927,"Toaster Pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)",,SR Legacy,,,"toaster pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)|",,,,,,,,,,,,,,
167928,"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",,SR Legacy,,,"toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)|",,,,,,,,,,,,,,
172294,"Toddler drink, MEAD JOHNSON, PurAmino Toddler Powder, with ARA and DHA, not reconstituted",,SR Legacy,,,"toddler drink, mead johnson, puramino toddler powder, with ara and dha, not reconstituted|",,,,,,,,,,,,,,
170993,"Toddler formula, MEAD JOHNSON, ENFAGROW PREMIUM (formerly ENFAMIL, LIPIL, NEXT STEP), ready-to-feed",,SR Legacy,,,"toddler formula, mead johnson, enfagrow premium (formerly enfamil, lipil, next step), ready-to-feed|",,,,,,,,,,,,,,
170992,"Toddler formula, MEAD JOHNSON, ENFAGROW, Toddler Transitions, with ARA and DHA, powder",,SR Legacy,,,"toddler formula, mead johnson, enfagrow, toddler transitions, with ara and dha, powder|",,,,,,,,,,,,,,
173526,"Toddler formula, MEAD JOHNSON, Nutramigen Toddler with LGG Powder, with ARA and DHA, not reconstituted",,SR Legacy,,,"toddler formula, mead johnson, nutramigen toddler with lgg powder, with ara and dha, not reconstituted|",,,,,,,,,,,,,,
167722,Tofu yogurt,,SR Legacy,,,tofu yogurt|,,,,,,,,,,,,,,
172450,"Tofu, dried-frozen (koyadofu)",,SR Legacy,,,"tofu, dried-frozen (koyadofu)|",,,,,,,,,,,,,,
174303,"Tofu, dried-frozen (koyadofu), prepared with calcium sulfate",,SR Legacy,,,"tofu, dried-frozen (koyadofu), prepared with calcium sulfate|",,,,,,,,,,,,,,
174290,"Tofu, extra firm, prepared with nigari",,SR Legacy,,,"tofu, extra firm, prepared with nigari|",,,,,,,,,,,,,,
172448,"Tofu, firm, prepared with calcium sulfate and magnesium chloride (nigari)",,SR Legacy,,,"tofu, firm, prepared with calcium sulfate and magnesium chloride (nigari)|",,,,,,,,,,,,,,
172451,"Tofu, fried",,SR Legacy,,,"tofu, fried|",,,,,,,,,,,,,,
174304,"Tofu, fried, prepared with calcium sulfate",,SR Legacy,,,"tofu, fried, prepared with calcium sulfate|",,,,,,,,,,,,,,
174291,"Tofu, hard, prepared with nigari",,SR Legacy,,,"tofu, hard, prepared with nigari|",,,,,,,,,,,,,,
172475,"Tofu, raw, firm, prepared with calcium sulfate",,SR Legacy,,,"tofu, raw, firm, prepared with calcium sulfate|",,,,,,,,,,,,,,
172476,"Tofu, raw, regular, prepared with calcium sulfate",,SR Legacy,,,"tofu, raw, regular, prepared with calcium sulfate|",,,,,,,,,,,,,,
174280,"Tofu, salted and fermented (fuyu)",,SR Legacy,,,"tofu, salted and fermented (fuyu)|",,,,,,,,,,,,,,
174305,"Tofu, salted and fermented (fuyu), prepared with calcium sulfate",,SR Legacy,,,"tofu, salted and fermented (fuyu), prepared with calcium sulfate|",,,,,,,,,,,,,,
172449,"Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)",,SR Legacy,,,"tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)|",,,,,,,,,,,,,,
168566,"Tomatillos, raw",,SR Legacy,,,"tomatillos, raw|",,,,,,,,,,,,,,
167708,"Tomato and vegetable juice, low sodium",,SR Legacy,,,"tomato and vegetable juice, low sodium|",,,,,,,,,,,,,,
170458,"Tomato juice, canned, with salt added",,SR Legacy,,,"tomato juice, canned, with salt added|",,,,,,,,,,,,,,
170545,"Tomato juice, canned, without salt added",,SR Legacy,,,"tomato juice, canned, without salt added|",,,,,,,,,,,,,,
170461,Tomato powder,,SR Legacy,,,tomato powder|,,,,,,,,,,,,,,
170459,"Tomato products, canned, paste, without salt added (Includes foods for USDA's Food Distribution Program)",,SR Legacy,,,"tomato products, canned, paste, without salt added (includes foods for usda's food distribution program)|",,,,,,,,,,,,,,
170546,"Tomato products, canned, puree, with salt added",,SR Legacy,,,"tomato products, canned, puree, with salt added|",,,,,,,,,,,,,,
170460,"Tomato products, canned, puree, without salt added",,SR Legacy,,,"tomato products, canned, puree, without salt added|",,,,,,,,,,,,,,
170054,"Tomato products, canned, sauce",,SR Legacy,,,"tomato products, canned, sauce|",,,,,,,,,,,,,,
170085,"Tomato products, canned, sauce, spanish style",,SR Legacy,,,"tomato products, canned, sauce, spanish style|",,,,,,,,,,,,,,
170057,"Tomato products, canned, sauce, with herbs and cheese",,SR Legacy,,,"tomato products, canned, sauce, with herbs and cheese|",,,,,,,,,,,,,,
170055,"Tomato products, canned, sauce, with mushrooms",,SR Legacy,,,"tomato products, canned, sauce, with mushrooms|",,,,,,,,,,,,,,
170056,"Tomato products, canned, sauce, with onions",,SR Legacy,,,"tomato products, canned, sauce, with onions|",,,,,,,,,,,,,,
170462,"Tomato products, canned, sauce, with onions, green peppers, and celery",,SR Legacy,,,"tomato products, canned, sauce, with onions, green peppers, and celery|",,,,,,,,,,,,,,
170463,"Tomato products, canned, sauce, with tomato tidbits",,SR Legacy,,,"tomato products, canned, sauce, with tomato tidbits|",,,,,,,,,,,,,,
169074,"Tomato sauce, canned, no salt added",,SR Legacy,,,"tomato sauce, canned, no salt added|",,,,,,,,,,,,,,
170456,"Tomatoes, green, raw",,SR Legacy,,,"tomatoes, green, raw|",,,,,,,,,,,,,,
170502,"Tomatoes, orange, raw",,SR Legacy,,,"tomatoes, orange, raw|",,,,,,,,,,,,,,
170051,"Tomatoes, red, ripe, canned, packed in tomato juice",,SR Legacy,,,"tomatoes, red, ripe, canned, packed in tomato juice|",,,,,,,,,,,,,,
170138,"Tomatoes, red, ripe, canned, packed in tomato juice, no salt added",,SR Legacy,,,"tomatoes, red, ripe, canned, packed in tomato juice, no salt added|",,,,,,,,,,,,,,
170052,"Tomatoes, red, ripe, canned, stewed",,SR Legacy,,,"tomatoes, red, ripe, canned, stewed|",,,,,,,,,,,,,,
170053,"Tomatoes, red, ripe, canned, with green chilies",,SR Legacy,,,"tomatoes, red, ripe, canned, with green chilies|",,,,,,,,,,,,,,
170050,"Tomatoes, red, ripe, cooked",,SR Legacy,,,"tomatoes, red, ripe, cooked|",,,,,,,,,,,,,,
170089,"Tomatoes, red, ripe, cooked, stewed",,SR Legacy,,,"tomatoes, red, ripe, cooked, stewed|",,,,,,,,,,,,,,
170137,"Tomatoes, red, ripe, cooked, with salt",,SR Legacy,,,"tomatoes, red, ripe, cooked, with salt|",,,,,,,,,,,,,,
170457,"Tomatoes, red, ripe, raw, year round average",,SR Legacy,,,"tomatoes, red, ripe, raw, year round average|",,,,,,,,,,,,,,
168567,"Tomatoes, sun-dried",,SR Legacy,,,"tomatoes, sun-dried|",,,,,,,,,,,,,,
169384,"Tomatoes, sun-dried, packed in oil, drained",,SR Legacy,,,"tomatoes, sun-dried, packed in oil, drained|",,,,,,,,,,,,,,
170096,"Tomatoes, yellow, raw",,SR Legacy,,,"tomatoes, yellow, raw|",,,,,,,,,,,,,,
167956,"Topping, SMUCKER'S MAGIC SHELL",,SR Legacy,,,"topping, smucker's magic shell|",,,,,,,,,,,,,,
168841,"Toppings, butterscotch or caramel",,SR Legacy,,,"toppings, butterscotch or caramel|",,,,,,,,,,,,,,
169664,"Toppings, marshmallow cream",,SR Legacy,,,"toppings, marshmallow cream|",,,,,,,,,,,,,,
169666,"Toppings, nuts in syrup",,SR Legacy,,,"toppings, nuts in syrup|",,,,,,,,,,,,,,
169665,"Toppings, pineapple",,SR Legacy,,,"toppings, pineapple|",,,,,,,,,,,,,,
168758,"Toppings, strawberry",,SR Legacy,,,"toppings, strawberry|",,,,,,,,,,,,,,
172094,"Tortellini, pasta with cheese filling, fresh-refrigerated, as purchased",,SR Legacy,,,"tortellini, pasta with cheese filling, fresh-refrigerated, as purchased|",,,,,,,,,,,,,,
168859,"Tortilla chips, low fat, baked without fat",,SR Legacy,,,"tortilla chips, low fat, baked without fat|",,,,,,,,,,,,,,
173143,"Tortilla chips, yellow, plain, salted",,SR Legacy,,,"tortilla chips, yellow, plain, salted|",,,,,,,,,,,,,,
169829,"Tortilla, blue corn, Sakwavikaviki (Hopi)",,SR Legacy,,,"tortilla, blue corn, sakwavikaviki (hopi)|",,,,,,,,,,,,,,
168041,"Tortilla, includes plain and from mutton sandwich (Navajo)",,SR Legacy,,,"tortilla, includes plain and from mutton sandwich (navajo)|",,,,,,,,,,,,,,
175036,"Tortillas, ready-to-bake or -fry, corn",,SR Legacy,,,"tortillas, ready-to-bake or -fry, corn|",,,,,,,,,,,,,,
173241,"Tortillas, ready-to-bake or -fry, corn, without added salt",,SR Legacy,,,"tortillas, ready-to-bake or -fry, corn, without added salt|",,,,,,,,,,,,,,
175037,"Tortillas, ready-to-bake or -fry, flour, refrigerated",,SR Legacy,,,"tortillas, ready-to-bake or -fry, flour, refrigerated|",,,,,,,,,,,,,,
167535,"Tortillas, ready-to-bake or -fry, flour, shelf stable",,SR Legacy,,,"tortillas, ready-to-bake or -fry, flour, shelf stable|",,,,,,,,,,,,,,
173242,"Tortillas, ready-to-bake or -fry, flour, without added calcium",,SR Legacy,,,"tortillas, ready-to-bake or -fry, flour, without added calcium|",,,,,,,,,,,,,,
174081,"Tortillas, ready-to-bake or -fry, whole wheat",,SR Legacy,,,"tortillas, ready-to-bake or -fry, whole wheat|",,,,,,,,,,,,,,
167525,"Tostada shells, corn",,SR Legacy,,,"tostada shells, corn|",,,,,,,,,,,,,,
168553,"Tree fern, cooked, with salt",,SR Legacy,,,"tree fern, cooked, with salt|",,,,,,,,,,,,,,
170464,"Tree fern, cooked, without salt",,SR Legacy,,,"tree fern, cooked, without salt|",,,,,,,,,,,,,,
169718,Triticale,,SR Legacy,,,triticale|,,,,,,,,,,,,,,
168888,"Triticale flour, whole-grain",,SR Legacy,,,"triticale flour, whole-grain|",,,,,,,,,,,,,,
171500,"Turkey and gravy, frozen",,SR Legacy,,,"turkey and gravy, frozen|",,,,,,,,,,,,,,
174572,"Turkey breast, low salt, prepackaged or deli, luncheon meat",,SR Legacy,,,"turkey breast, low salt, prepackaged or deli, luncheon meat|",,,,,,,,,,,,,,
171501,"Turkey breast, pre-basted, meat and skin, cooked, roasted",,SR Legacy,,,"turkey breast, pre-basted, meat and skin, cooked, roasted|",,,,,,,,,,,,,,
172941,"Turkey breast, sliced, prepackaged",,SR Legacy,,,"turkey breast, sliced, prepackaged|",,,,,,,,,,,,,,
174512,"Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted",,SR Legacy,,,"turkey from whole, light meat, meat and skin, with added solution, cooked, roasted|",,,,,,,,,,,,,,
174511,"Turkey from whole, light meat, meat and skin, with added solution, raw",,SR Legacy,,,"turkey from whole, light meat, meat and skin, with added solution, raw|",,,,,,,,,,,,,,
172865,"Turkey from whole, light meat, meat only, with added solution, cooked, roasted",,SR Legacy,,,"turkey from whole, light meat, meat only, with added solution, cooked, roasted|",,,,,,,,,,,,,,
172864,"Turkey from whole, light meat, meat only, with added solution, raw",,SR Legacy,,,"turkey from whole, light meat, meat only, with added solution, raw|",,,,,,,,,,,,,,
172092,"Turkey Pot Pie, frozen entree",,SR Legacy,,,"turkey pot pie, frozen entree|",,,,,,,,,,,,,,
171503,"Turkey roast, boneless, frozen, seasoned, light and dark meat, raw",,SR Legacy,,,"turkey roast, boneless, frozen, seasoned, light and dark meat, raw|",,,,,,,,,,,,,,
171103,"Turkey sticks, breaded, battered, fried",,SR Legacy,,,"turkey sticks, breaded, battered, fried|",,,,,,,,,,,,,,
171502,"Turkey thigh, pre-basted, meat and skin, cooked, roasted",,SR Legacy,,,"turkey thigh, pre-basted, meat and skin, cooked, roasted|",,,,,,,,,,,,,,
171092,"Turkey, all classes, back, meat and skin, cooked, roasted",,SR Legacy,,,"turkey, all classes, back, meat and skin, cooked, roasted|",,,,,,,,,,,,,,
171492,"Turkey, all classes, breast, meat and skin, cooked, roasted",,SR Legacy,,,"turkey, all classes, breast, meat and skin, cooked, roasted|",,,,,,,,,,,,,,
171093,"Turkey, all classes, breast, meat and skin, raw",,SR Legacy,,,"turkey, all classes, breast, meat and skin, raw|",,,,,,,,,,,,,,
171483,"Turkey, all classes, gizzard, cooked, simmered",,SR Legacy,,,"turkey, all classes, gizzard, cooked, simmered|",,,,,,,,,,,,,,
171485,"Turkey, all classes, heart, cooked, simmered",,SR Legacy,,,"turkey, all classes, heart, cooked, simmered|",,,,,,,,,,,,,,
171484,"Turkey, all classes, heart, raw",,SR Legacy,,,"turkey, all classes, heart, raw|",,,,,,,,,,,,,,
171494,"Turkey, all classes, leg, meat and skin, cooked, roasted",,SR Legacy,,,"turkey, all classes, leg, meat and skin, cooked, roasted|",,,,,,,,,,,,,,
171493,"Turkey, all classes, leg, meat and skin, raw",,SR Legacy,,,"turkey, all classes, leg, meat and skin, raw|",,,,,,,,,,,,,,
171491,"Turkey, all classes, light meat, cooked, roasted",,SR Legacy,,,"turkey, all classes, light meat, cooked, roasted|",,,,,,,,,,,,,,
171487,"Turkey, all classes, liver, cooked, simmered",,SR Legacy,,,"turkey, all classes, liver, cooked, simmered|",,,,,,,,,,,,,,
171486,"Turkey, all classes, liver, raw",,SR Legacy,,,"turkey, all classes, liver, raw|",,,,,,,,,,,,,,
171094,"Turkey, all classes, wing, meat and skin, cooked, roasted",,SR Legacy,,,"turkey, all classes, wing, meat and skin, cooked, roasted|",,,,,,,,,,,,,,
171495,"Turkey, all classes, wing, meat and skin, raw",,SR Legacy,,,"turkey, all classes, wing, meat and skin, raw|",,,,,,,,,,,,,,
171138,"Turkey, back, from whole bird, meat and skin, with added solution, raw",,SR Legacy,,,"turkey, back, from whole bird, meat and skin, with added solution, raw|",,,,,,,,,,,,,,
171139,"Turkey, back, from whole bird, meat and skin, with added solution, roasted",,SR Legacy,,,"turkey, back, from whole bird, meat and skin, with added solution, roasted|",,,,,,,,,,,,,,
174520,"Turkey, back, from whole bird, meat only, with added solution, raw",,SR Legacy,,,"turkey, back, from whole bird, meat only, with added solution, raw|",,,,,,,,,,,,,,
174521,"Turkey, back, from whole bird, meat only, with added solution, roasted",,SR Legacy,,,"turkey, back, from whole bird, meat only, with added solution, roasted|",,,,,,,,,,,,,,
172876,"Turkey, breast, from whole bird, meat only, with added solution, raw",,SR Legacy,,,"turkey, breast, from whole bird, meat only, with added solution, raw|",,,,,,,,,,,,,,
174519,"Turkey, breast, from whole bird, meat only, with added solution, roasted",,SR Legacy,,,"turkey, breast, from whole bird, meat only, with added solution, roasted|",,,,,,,,,,,,,,
174612,"Turkey, breast, smoked, lemon pepper flavor, 97% fat-free",,SR Legacy,,,"turkey, breast, smoked, lemon pepper flavor, 97% fat-free|",,,,,,,,,,,,,,
171101,"Turkey, canned, meat only, with broth",,SR Legacy,,,"turkey, canned, meat only, with broth|",,,,,,,,,,,,,,
174510,"Turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted",,SR Legacy,,,"turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted|",,,,,,,,,,,,,,
174509,"Turkey, dark meat from whole, meat and skin, with added solution, raw",,SR Legacy,,,"turkey, dark meat from whole, meat and skin, with added solution, raw|",,,,,,,,,,,,,,
174507,"Turkey, dark meat from whole, meat only, with added solution, raw",,SR Legacy,,,"turkey, dark meat from whole, meat only, with added solution, raw|",,,,,,,,,,,,,,
171488,"Turkey, dark meat, meat and skin, raw",,SR Legacy,,,"turkey, dark meat, meat and skin, raw|",,,,,,,,,,,,,,
174508,"Turkey, dark meat, meat only, with added solution, cooked, roasted",,SR Legacy,,,"turkey, dark meat, meat only, with added solution, cooked, roasted|",,,,,,,,,,,,,,
171102,"Turkey, diced, light and dark meat, seasoned",,SR Legacy,,,"turkey, diced, light and dark meat, seasoned|",,,,,,,,,,,,,,
171136,"Turkey, drumstick, from whole bird, meat only, raw",,SR Legacy,,,"turkey, drumstick, from whole bird, meat only, raw|",,,,,,,,,,,,,,
171530,"Turkey, drumstick, from whole bird, meat only, roasted",,SR Legacy,,,"turkey, drumstick, from whole bird, meat only, roasted|",,,,,,,,,,,,,,
171525,"Turkey, drumstick, from whole bird, meat only, with added solution, raw",,SR Legacy,,,"turkey, drumstick, from whole bird, meat only, with added solution, raw|",,,,,,,,,,,,,,
171128,"Turkey, drumstick, from whole bird, meat only, with added solution, roasted",,SR Legacy,,,"turkey, drumstick, from whole bird, meat only, with added solution, roasted|",,,,,,,,,,,,,,
167710,"Turkey, drumstick, smoked, cooked, with skin, bone removed",,SR Legacy,,,"turkey, drumstick, smoked, cooked, with skin, bone removed|",,,,,,,,,,,,,,
171095,"Turkey, fryer-roasters, meat and skin, cooked, roasted",,SR Legacy,,,"turkey, fryer-roasters, meat and skin, cooked, roasted|",,,,,,,,,,,,,,
171085,"Turkey, gizzard, all classes, raw",,SR Legacy,,,"turkey, gizzard, all classes, raw|",,,,,,,,,,,,,,
174494,"Turkey, ground, 85% lean, 15% fat, pan-broiled crumbles",,SR Legacy,,,"turkey, ground, 85% lean, 15% fat, pan-broiled crumbles|",,,,,,,,,,,,,,
174495,"Turkey, ground, 85% lean, 15% fat, patties, broiled",,SR Legacy,,,"turkey, ground, 85% lean, 15% fat, patties, broiled|",,,,,,,,,,,,,,
